,cv,std,mean,stability_score
284,0.39998328806164807,0.17962681069544525,0.44908578947368416,0.7142942408866563
286,0.41795334998323636,0.18302723991877928,0.43791308270676693,0.7052418191415271
375,0.44675896729952236,0.021550625036904168,0.048237699999999994,0.6912001394859647
18,0.4527436925159274,0.04792414899022389,0.10585271486369284,0.6883526702966817
448,0.4560878359642986,2.1580290282421877,4.7316083834586475,0.6867717560031308
229,0.46004268710639673,0.0555191953593286,0.12068270383458646,0.6849114815826803
469,0.47308760305269226,0.023699948003916393,0.05009632011278196,0.6788462532219341
228,0.5051949556265563,0.1739553744233836,0.3443331578947369,0.6643657662164683
318,0.5104523652037748,0.02156330479448266,0.04224352018796993,0.662053317957558
349,0.5207560907778424,0.6708315313251181,1.2881875857142857,0.6575676441897504
267,0.5224594799608675,1.0735202381401734,2.054743533834587,0.6568319309396027
53,0.5255267921269665,0.3833577920564999,0.729473354735987,0.6555112667708376
373,0.52863903380228,0.027325596401213584,0.051690462969924814,0.6541766747331037
352,0.5391741967778495,0.689661173110501,1.2791064135338346,0.6496990412738389
56,0.5393102643663754,0.39216842002839514,0.7271666162132957,0.6496416110183146
311,0.5452814810757691,0.05217443895456904,0.09568349699248119,0.6471312911249257
320,0.5455156516322869,0.018652139006368324,0.034191757744360896,0.6470332402935267
54,0.5463438717541493,0.3926160623163978,0.7186244462774392,0.6466866899828787
350,0.5474754403388764,0.690638889008,1.2614974812030075,0.6462138098818637
55,0.552349263907165,0.39975621625759966,0.7237381171287084,0.6441849287724486
351,0.5546499456325034,0.703612782592611,1.2685709033834585,0.6432316180303559
52,0.5552155620421512,0.374038032833236,0.6736807438492504,0.6429976810975976
58,0.5603375351200441,0.3852196481672745,0.6874778575822996,0.6408869731657549
348,0.5609426539955367,0.67904745455804,1.2105470135338345,0.6406385253425584
57,0.5659260032322939,0.39227347947523616,0.693153304910467,0.6385997792589546
354,0.568600194060452,0.695151307603605,1.2225660751879701,0.6375110775751065
316,0.57628944926783,0.04507054599066698,0.07820817481203007,0.6344012519175901
353,0.5828199082281976,0.7177886304836905,1.2315787781954888,0.631783814950493
372,0.5922017854544951,0.00792282435054625,0.013378589097744356,0.6280610969887522
50,0.6069768987852969,0.37455987024932336,0.6170908167986384,0.6222864813774818
283,0.6085346476357691,0.07432242017499359,0.12213342406015039,0.6216838421664116
16,0.6190291933209717,0.06971453016283201,0.11261913156119029,0.6176540880950937
4,0.6228017332124652,1.4149081071409977,2.271843560618849,0.6162182228018824
22,0.6265291146217372,0.026466371235407394,0.0422428433375938,0.614806086783487
120,0.6277800455451974,0.43605647145227916,0.6946007197052347,0.6143336151200127
51,0.632172340120465,0.38967022307882543,0.6163987228618243,0.6126803986435608
346,0.6583986047259341,0.6979518679849143,1.0600749499999997,0.602991341858527
20,0.6621506121662938,0.05020720735220992,0.07582445206529656,0.60163019685484
347,0.6655942752640617,0.7403610832428961,1.1123309060150377,0.6003863094699103
530,0.6805412885801199,274.2950829677398,403.0542857142857,0.5950463739244958
24,0.6807202222235949,0.023876967893196807,0.03507603728181001,0.5949830238116602
531,0.6950991182424671,503.09026865451096,723.7676691729324,0.5899360038820809
532,0.7021356618160253,780.6916555031025,1111.8815037593984,0.5874972379892976
492,0.7160861698567241,0.899528116554716,1.2561730060150376,0.5827213210881421
119,0.8120482735888004,0.27857647207121844,0.34305407834938906,0.5518616775145171
529,0.8148881100368971,83.46516587663828,102.42530827067668,0.5509981549108665
324,0.8357037215689697,0.013799431215821783,0.01651234864661654,0.5447502166337079
266,0.8420485685873083,0.9793801056839634,1.1630921804511278,0.5428738509142098
49,0.8891337968304779,0.3938237718854718,0.4429297067430653,0.5293431315864259
28,0.9102797100228156,0.016781503424226542,0.018435545953019127,0.5234835478559611
118,0.9453315772951821,0.14148494764796776,0.14966700684302725,0.5140511837012458
300,0.9554640377471016,1.271132715299016,1.3303825838345864,0.5113875687287526
60,1.0047739677243654,0.38209253097988877,0.3802771003763767,0.4988093501309316
59,1.0157411068929485,0.42189862251055305,0.41536039020917365,0.49609545421306317
345,1.042100303104458,0.7053719129830816,0.6768752593984962,0.48969191105832166
117,1.0660140614275797,0.0768172063127708,0.07206021861465794,0.4840238111975954
355,1.088643141851851,0.7999737576103357,0.7348356195488722,0.4787797302287701
315,1.0960426123661229,0.03365173503974093,0.030702944082706775,0.47708953725475434
265,1.0994312851008334,0.9195302312622579,0.8363689879699248,0.4763194714191234
356,1.1055256806267049,0.750571970233819,0.6789276661654136,0.47494077569376986
116,1.1347010922477305,0.04060153694235439,0.03578170252918922,0.4684496595947545
115,1.16273543970709,0.01810454184230885,0.01557064593031554,0.462377404855138
15,1.1662635339424285,0.06853370537491947,0.058763481306192134,0.4616243519458036
264,1.2407894088441118,0.6008204249265504,0.4842243338345865,0.4462712988793711
491,1.258458015066522,0.6869062129270664,0.5458316484962406,0.4427799823281396
263,1.2939982395284146,0.30486816566857466,0.235601685037594,0.4359201252942433
490,1.3237568007362792,0.13251427019469747,0.10010469454887216,0.4303376324420659
114,1.3253709860094682,0.00481554052961381,0.0036333529105785096,0.4300389082071089
487,1.4005424753217472,0.009076353659568688,0.0064805986390977345,0.416572508206075
486,1.450712618851098,0.005981570252950784,0.004123194473684202,0.40804457948594697
488,1.4831225336776357,0.01788194028200332,0.012056954078947364,0.4027187488484296
489,1.5031039473582481,0.04048893122259211,0.026936880375939845,0.399503984265372
322,1.5425502110713223,0.013729972613951804,0.008900827030075184,0.39330590036947294
326,1.5942550012278995,0.0111033610996312,0.006964607977443609,0.3854671185086605
262,1.6268428469901228,0.09367375791250454,0.057580090225563915,0.38068512592819
19,1.6320388574317874,0.03911784166109982,0.023968695036254543,0.3799336005911973
485,1.6569499975361268,0.0032128688362676855,0.0019390258251879653,0.37637140364979826
383,1.7365893944266524,0.16667423209545124,0.09597791661654133,0.3654183568921971
30,1.7946204740716902,0.014385006802138733,0.008015626150470459,0.357830342000975
328,2.0549941735072674,0.0077389221808877124,0.0037659095488721804,0.3273328665147522
32,2.10813342476686,0.009668442087523182,0.004586257195078828,0.3217365097751586
26,2.256318580672413,0.018021643310039772,0.00798718916043721,0.3070952596393394
330,2.31318321974252,0.0065057011022194005,0.0028124452255639085,0.3018245396273961
344,2.45393618327676,0.6707396593955578,0.273332152631579,0.28952474711078674
34,2.7474824984651924,0.008343673285774515,0.003036843106529517,0.26684580926250007
484,2.770643881212125,0.0004798376998953619,0.00017318634962405866,0.26520669453370294
225,2.902625987040809,19.553414908716157,6.736456917293233,0.2562377238609679
313,2.916847922992669,0.044454531535295105,0.015240606541353384,0.2553073337695352
48,4.235607215656318,0.4808881367621634,0.11353463913854643,0.19099981316582465
297,4.600724580614087,0.20755148483973324,0.045112781954887216,0.17854832631144232
388,53.95067814066445,0.05772050205795337,0.0010698753759398527,0.018198137563292104
40,74.51792194710534,0.0006365882941040064,8.542754245829246e-06,0.01324188979538427
325,107.24915065027629,0.011657656089925953,0.00010869695488722195,0.009237947771347689
331,-47.765334328618884,0.006472445219577957,-0.00013550507518796855,-0.021383360439017157
35,-20.768554083695065,0.00823458161759457,-0.00039649277385464976,-0.05058538908643761
343,-12.731542762992378,0.36265478400038137,-0.028484747744360894,-0.08524028085671222
29,-11.625680435161891,0.014923679546910016,-0.0012836822438171721,-0.09411162006066524
337,-7.746689147917242,0.0019216622321913662,-0.0002480623909774436,-0.14822084997182777
41,-5.519785833649937,0.004717220643770102,-0.0008546021142727666,-0.22124942127898425
17,-5.1462093875205595,0.04656957448461651,-0.009049296477820485,-0.24118415317129022
323,-4.943304102895008,0.011385121523044713,-0.0023031400225563916,-0.2535944410845316
27,-4.1702924177433776,0.01519773631093792,-0.0036442855293014912,-0.3154283164553643
386,-4.023334750722256,0.09564665550345287,-0.023772979736842104,-0.3307605946583011
390,-3.9299568094347443,0.047264322914386515,-0.01202667744360902,-0.34130195939404406
338,-3.651935457706514,0.008457567849519367,-0.0023159138345864643,-0.37708308363765186
47,-3.389470000900161,0.37847827196536665,-0.11166296555651828,-0.41850284775422164
517,-3.295946421613089,0.14695040933258469,-0.044585193609022564,-0.43555023348385397
317,-3.2147265698986938,0.027518137606947313,-0.008560024315789476,-0.45152300676364854
410,-2.9614766681216578,0.0008961727996747916,-0.00030261011654135266,-0.5098199821859806
42,-2.7543603075253054,0.017858167352200176,-0.006483598860834988,-0.5700083362069429
374,-2.473862103680908,0.5458936641507075,-0.2206645484962406,-0.678489525921416
21,-2.4357616951917405,0.03149148115844089,-0.012928802197935014,-0.6964944136265272
31,-2.425609674921508,0.012521674764584692,-0.005162279361781441,-0.7014542743300746
339,-2.2881363947844764,0.018155501437209384,-0.007934623774436088,-0.7763153063983681
411,-2.196456688840557,0.008255377366089911,-0.0037584976785714243,-0.83580125325645
33,-2.1597370055359613,0.009030525655762555,-0.004181308016955303,-0.8622644575679981
412,-1.9783201050177255,0.0296623029802054,-0.014993682218045108,-1.022160328578632
43,-1.8669795690016435,0.04126089763425022,-0.02210034770563357,-1.1534297182476099
329,-1.812796413373086,0.007169132892688281,-0.003954736913533833,-1.2303203896410215
340,-1.810169777507699,0.03927439045658605,-0.021696523135338344,-1.2343091877313295
341,-1.8061179616524283,0.09782625424274065,-0.054163823360263146,-1.24051323450248
321,-1.7962738040683806,0.0224324164185218,-0.012488305718045111,-1.2558494262786577
342,-1.7813229799050314,0.16798903724764935,-0.09430577112781953,-1.2798804408921243
327,-1.7335363929319731,0.009340547077157967,-0.0053881459398496204,-1.36325887799917
25,-1.686968770311822,0.027644886799444945,-0.016387313912358332,-1.4556702476388994
413,-1.6454153668480684,0.06892758416497326,-0.04189068945977443,-1.549389821447188
188,-1.4688053656626054,0.06753068450547789,-0.04597660526315789,-2.1330813878092214
44,-1.4538432657731561,0.09325813700770567,-0.06414593595005638,-2.2034038519805397
414,-1.4399144642740755,0.16432741099570752,-0.11412303652255638,-2.2731691753990155
319,-1.437351134211138,0.01919419602985481,-0.01335386710526316,-2.286492298239324
385,-1.3862389078422537,0.09453874527014978,-0.06819801748120301,-2.5890711155604667
189,-1.2808134336247252,0.2494436466360107,-0.1947540836842105,-3.561083197096563
23,-1.275404129824227,0.027043170633933227,-0.021203609116163244,-3.631027612542473
516,-1.2750071573827406,0.14607473456839343,-0.11456777612781956,-3.6362689957492713
415,-1.2740216857214295,0.3891864025929525,-0.30547863270676684,-3.6493462091047797
190,-1.271630570647151,0.5577694179844479,-0.4386253609022557,-3.68147074763173
505,-1.2096803185467062,0.11406084646106159,-0.09429007375939849,-4.769164826393806
45,-1.1968253268818951,0.19255051023099334,-0.1608843879771894,-5.080646966739444
191,-1.12444975610707,0.9329167058183327,-0.8296650879699248,-8.03537131193453
46,-1.119724674424866,0.26293602210264655,-0.23482203090478532,-8.352497133976819
425,-1.0944774443904874,0.7401319903760063,-0.6762423421052632,-10.58453693843444
423,-1.0937209996169948,0.7464071199464416,-0.6824474616541354,-10.66996728680502
416,-1.0826148642854012,0.6224169784747698,-0.574920037593985,-12.104359289938445
426,-1.0774032737886585,0.7307209985551012,-0.6782242233082708,-12.919350190928546
424,-1.0694248260590866,0.7381909310973145,-0.690269117669173,-14.404069217961197
